,ensembl_gene_id,affy_hg_u95av2
61547,ENSG00000164509,
61548,ENSG00000283122,
61549,ENSG00000251162,
61550,ENSG00000282106,
61551,ENSG00000181325,
61552,ENSG00000188211,
61553,ENSG00000276533,
61554,ENSG00000279210,
61555,ENSG00000234470,
61556,ENSG00000229312,
61557,ENSG00000257294,
61558,ENSG00000237844,
61559,ENSG00000213058,
61560,ENSG00000168333,
61561,ENSG00000110700,
61562,ENSG00000270575,
61563,ENSG00000230306,
61564,ENSG00000280134,
61565,ENSG00000219314,
61566,ENSG00000277358,
61567,ENSG00000081760,
61568,ENSG00000173210,
61569,ENSG00000274429,
61570,ENSG00000152402,32301_at
61571,ENSG00000152402,32302_g_at
61572,ENSG00000279609,
61573,ENSG00000183853,
61574,ENSG00000133884,39688_at
61575,ENSG00000243004,
61576,ENSG00000090659,
61577,ENSG00000108669,
61578,ENSG00000183793,
61579,ENSG00000117791,
61580,ENSG00000281946,
61581,ENSG00000070366,
61582,ENSG00000198746,
61583,ENSG00000069248,39390_at
61584,ENSG00000105854,40504_at
61585,ENSG00000259424,
61586,ENSG00000131620,
61587,ENSG00000133884,
61588,ENSG00000254852,
61589,ENSG00000158525,
61590,ENSG00000232465,
61591,ENSG00000234821,
61592,ENSG00000254852,33836_at
61593,ENSG00000069248,
61594,ENSG00000180479,
61595,ENSG00000281091,
61596,ENSG00000229641,
61597,ENSG00000110700,33619_at
61598,ENSG00000235975,
61599,ENSG00000271252,
61600,ENSG00000236942,
61601,ENSG00000161807,
61602,ENSG00000101040,37115_at
61603,ENSG00000101040,842_at
61604,ENSG00000101040,36957_at
61605,ENSG00000165120,
61606,ENSG00000276484,
61607,ENSG00000224681,
61608,ENSG00000114993,
61609,ENSG00000248162,
61610,ENSG00000234943,
61611,ENSG00000277351,
61612,ENSG00000227069,
61613,ENSG00000259666,
61614,ENSG00000187833,
61615,ENSG00000272987,
61616,ENSG00000188342,36510_at
61617,ENSG00000245112,
61618,ENSG00000228108,
61619,ENSG00000280906,
61620,ENSG00000225785,
61621,ENSG00000144744,
61622,ENSG00000156650,35203_at
61623,ENSG00000260971,
61624,ENSG00000188342,
61625,ENSG00000204178,
61626,ENSG00000212664,32440_at
61627,ENSG00000250391,
61628,ENSG00000267429,
61629,ENSG00000227096,
61630,ENSG00000213014,
61631,ENSG00000092201,
61632,ENSG00000275728,
61633,ENSG00000249963,
61634,ENSG00000116977,1846_at
61635,ENSG00000267298,
61636,ENSG00000171475,
61637,ENSG00000226806,
61638,ENSG00000250026,
61639,ENSG00000234590,
61640,ENSG00000228126,
61641,ENSG00000251009,
61642,ENSG00000241505,
61643,ENSG00000107282,36698_at
61644,ENSG00000105854,
61645,ENSG00000233290,
61646,ENSG00000281157,
61647,ENSG00000136193,36192_at
61648,ENSG00000107282,
61649,ENSG00000223531,
61650,ENSG00000254780,32564_at
61651,ENSG00000168280,35778_at
61652,ENSG00000257302,
61653,ENSG00000171475,40787_at
61654,ENSG00000241464,
61655,ENSG00000187870,
61656,ENSG00000278735,
61657,ENSG00000091513,32538_at
61658,ENSG00000135655,34295_at
61659,ENSG00000205329,
61660,ENSG00000213965,
61661,ENSG00000237453,
61662,ENSG00000135655,
61663,ENSG00000136193,
61664,ENSG00000091513,
61665,ENSG00000156650,
61666,ENSG00000281427,
61667,ENSG00000261949,
61668,ENSG00000168280,
61669,ENSG00000237457,
61670,ENSG00000092931,
61671,ENSG00000060140,
61672,ENSG00000227761,
61673,ENSG00000147394,32139_at
61674,ENSG00000250317,
61675,ENSG00000183688,
61676,ENSG00000111684,33710_at
61677,ENSG00000213344,
61678,ENSG00000230072,
61679,ENSG00000226904,
61680,ENSG00000276025,
61681,ENSG00000185958,
61682,ENSG00000254286,
61683,ENSG00000198498,
61684,ENSG00000147394,
61685,ENSG00000100266,
61686,ENSG00000275923,
61687,ENSG00000168672,
61688,ENSG00000203837,
61689,ENSG00000104974,
61690,ENSG00000226687,
61691,ENSG00000175121,
61692,ENSG00000234332,
61693,ENSG00000163082,
61694,ENSG00000104974,31453_s_at
61695,ENSG00000104974,32475_at
61696,ENSG00000206240,
61697,ENSG00000103226,33414_at
61698,ENSG00000261286,
61699,ENSG00000163818,
61700,ENSG00000140527,
61701,ENSG00000239500,
61702,ENSG00000103226,
61703,ENSG00000106605,32618_at
61704,ENSG00000133121,31790_at
61705,ENSG00000149577,
61706,ENSG00000106605,
61707,ENSG00000176919,35524_at
61708,ENSG00000273873,
61709,ENSG00000226289,
61710,ENSG00000107890,37824_at
61711,ENSG00000231058,
61712,ENSG00000262640,
61713,ENSG00000169871,
61714,ENSG00000280191,
61715,ENSG00000237104,
61716,ENSG00000135097,31396_r_at
61717,ENSG00000135097,31395_i_at
61718,ENSG00000175356,
61719,ENSG00000277101,
61720,ENSG00000224366,
61721,ENSG00000135097,
61722,ENSG00000219027,
61723,ENSG00000197721,
61724,ENSG00000196119,
61725,ENSG00000262802,
61726,ENSG00000229585,
61727,ENSG00000233709,
61728,ENSG00000263353,
61729,ENSG00000222038,
61730,ENSG00000175536,
61731,ENSG00000151379,
61732,ENSG00000274026,
61733,ENSG00000176919,
61734,ENSG00000111684,
61735,ENSG00000124490,38925_at
61736,ENSG00000279276,
61737,ENSG00000004534,
61738,ENSG00000177479,
61739,ENSG00000127329,407_at
61740,ENSG00000127329,33066_at
61741,ENSG00000127329,37777_at
61742,ENSG00000006071,
61743,ENSG00000250240,
61744,ENSG00000244462,41211_at
61745,ENSG00000177108,
61746,ENSG00000075391,
61747,ENSG00000128342,441_s_at
61748,ENSG00000239201,
61749,ENSG00000136888,38814_at
61750,ENSG00000155657,40795_at
61751,ENSG00000136888,
61752,ENSG00000267301,
61753,ENSG00000266992,
61754,ENSG00000135423,
61755,ENSG00000245904,
61756,ENSG00000143727,
61757,ENSG00000244462,
61758,ENSG00000255341,
61759,ENSG00000213979,
61760,ENSG00000279605,
61761,ENSG00000234258,
61762,ENSG00000230663,
61763,ENSG00000276505,
61764,ENSG00000261392,
61765,ENSG00000236925,
61766,ENSG00000215447,
61767,ENSG00000274100,
61768,ENSG00000224887,
61769,ENSG00000008226,
61770,ENSG00000198105,
61771,ENSG00000133121,
61772,ENSG00000167005,39142_at
61773,ENSG00000167005,
61774,ENSG00000226771,
61775,ENSG00000179331,
61776,ENSG00000229066,
61777,ENSG00000278462,
61778,ENSG00000119280,
61779,ENSG00000127329,
61780,ENSG00000095383,
61781,ENSG00000189431,
61782,ENSG00000164117,
61783,ENSG00000115850,32917_at
61784,ENSG00000223976,
61785,ENSG00000250616,
61786,ENSG00000233634,
61787,ENSG00000221886,
61788,ENSG00000115850,
61789,ENSG00000204713,40176_at
61790,ENSG00000204713,1843_at
61791,ENSG00000260103,
61792,ENSG00000197745,
61793,ENSG00000139514,39748_at
61794,ENSG00000139514,36274_at
61795,ENSG00000231988,
61796,ENSG00000168769,
61797,ENSG00000105251,
61798,ENSG00000268635,
61799,ENSG00000100897,38449_at
61800,ENSG00000139514,
61801,ENSG00000184423,
61802,ENSG00000198105,35139_at
61803,ENSG00000234145,
61804,ENSG00000278134,
61805,ENSG00000185650,38740_at
61806,ENSG00000099381,41464_at
61807,ENSG00000224743,
61808,ENSG00000186716,
61809,ENSG00000236025,
61810,ENSG00000101194,
61811,ENSG00000099381,
61812,ENSG00000251623,
61813,ENSG00000213676,
61814,ENSG00000259164,
61815,ENSG00000157765,
61816,ENSG00000198028,
61817,ENSG00000260677,
61818,ENSG00000257624,
61819,ENSG00000238108,
61820,ENSG00000224104,
61821,ENSG00000267268,
61822,ENSG00000068985,32997_at
61823,ENSG00000235172,
61824,ENSG00000185650,
61825,ENSG00000229892,
61826,ENSG00000231568,
61827,ENSG00000274292,
61828,ENSG00000111859,37574_at
61829,ENSG00000226677,
61830,ENSG00000049283,
61831,ENSG00000278869,
61832,ENSG00000250749,
61833,ENSG00000234780,
61834,ENSG00000275713,
61835,ENSG00000170523,31529_at
61836,ENSG00000267710,
61837,ENSG00000139194,
61838,ENSG00000197965,
61839,ENSG00000204368,126_s_at
61840,ENSG00000204368,35950_at
61841,ENSG00000267170,
61842,ENSG00000267109,
61843,ENSG00000203995,
61844,ENSG00000111859,
61845,ENSG00000271578,
61846,ENSG00000267471,
61847,ENSG00000230639,
61848,ENSG00000256674,
61849,ENSG00000225938,
61850,ENSG00000155657,
61851,ENSG00000176232,
61852,ENSG00000232530,
61853,ENSG00000278577,
61854,ENSG00000248552,
61855,ENSG00000227439,
61856,ENSG00000147160,
61857,ENSG00000161618,
61858,ENSG00000250180,
61859,ENSG00000272442,
61860,ENSG00000273983,
61861,ENSG00000196689,
61862,ENSG00000268812,
61863,ENSG00000054803,
61864,ENSG00000094796,36310_at
61865,ENSG00000273791,
61866,ENSG00000156398,
61867,ENSG00000164898,
61868,ENSG00000259033,
61869,ENSG00000268739,
61870,ENSG00000270961,
61871,ENSG00000170819,33096_r_at
61872,ENSG00000170819,33094_s_at
61873,ENSG00000170819,33095_i_at
61874,ENSG00000240292,
61875,ENSG00000271317,
61876,ENSG00000170819,
61877,ENSG00000281704,
61878,ENSG00000215120,
61879,ENSG00000228990,
61880,ENSG00000255482,
61881,ENSG00000244706,
61882,ENSG00000267472,
61883,ENSG00000222030,
61884,ENSG00000226367,
61885,ENSG00000171999,
61886,ENSG00000271955,
61887,ENSG00000219604,
61888,ENSG00000204120,38103_at
61889,ENSG00000281127,
61890,ENSG00000236369,
61891,ENSG00000143158,37000_at
61892,ENSG00000204713,
61893,ENSG00000228290,
61894,ENSG00000232292,
61895,ENSG00000281820,
61896,ENSG00000142188,
61897,ENSG00000281289,
61898,ENSG00000148229,38702_at
61899,ENSG00000271968,
61900,ENSG00000234243,
61901,ENSG00000215544,
61902,ENSG00000223570,
61903,ENSG00000129682,468_at
61904,ENSG00000129682,36232_at
61905,ENSG00000233061,
61906,ENSG00000143158,
61907,ENSG00000006831,
61908,ENSG00000184635,
61909,ENSG00000241346,
61910,ENSG00000173546,110_at
61911,ENSG00000173546,38004_at
61912,ENSG00000260148,
61913,ENSG00000273880,
61914,ENSG00000115289,41063_g_at
61915,ENSG00000115289,41062_at
61916,ENSG00000176971,
61917,ENSG00000133639,37294_at
61918,ENSG00000271063,
61919,ENSG00000233096,
61920,ENSG00000131748,37355_at
61921,ENSG00000089157,31538_at
61922,ENSG00000129682,
61923,ENSG00000279612,
61924,ENSG00000154582,
61925,ENSG00000279936,
61926,ENSG00000118495,36943_r_at
61927,ENSG00000118495,36944_f_at
61928,ENSG00000253266,
61929,ENSG00000235120,
61930,ENSG00000147813,
61931,ENSG00000282520,
61932,ENSG00000154582,1399_at
61933,ENSG00000226906,
61934,ENSG00000276976,
61935,ENSG00000090238,
61936,ENSG00000233919,
61937,ENSG00000107890,
61938,ENSG00000229474,
61939,ENSG00000238088,
61940,ENSG00000006831,39045_at
61941,ENSG00000232433,
61942,ENSG00000249213,
61943,ENSG00000026103,1808_s_at
61944,ENSG00000026103,37643_at
61945,ENSG00000026103,37644_s_at
61946,ENSG00000026103,1441_s_at
61947,ENSG00000026103,389_s_at
61948,ENSG00000236130,
61949,ENSG00000154654,38557_at
61950,ENSG00000278169,
61951,ENSG00000104960,
61952,ENSG00000235645,
61953,ENSG00000163673,
61954,ENSG00000226229,
61955,ENSG00000270343,
61956,ENSG00000154654,
61957,ENSG00000118495,
61958,ENSG00000148229,
61959,ENSG00000255870,
61960,ENSG00000242924,
61961,ENSG00000197965,33769_at
61962,ENSG00000125869,
61963,ENSG00000213450,
61964,ENSG00000165583,31462_f_at
61965,ENSG00000219095,
61966,ENSG00000244214,
61967,ENSG00000256321,
61968,ENSG00000186198,
61969,ENSG00000231588,
61970,ENSG00000256167,
61971,ENSG00000214071,
61972,ENSG00000228098,
61973,ENSG00000139496,
61974,ENSG00000160326,
61975,ENSG00000165583,
61976,ENSG00000186716,537_f_at
61977,ENSG00000186716,34679_at
61978,ENSG00000186716,1333_f_at
61979,ENSG00000186716,2043_s_at
61980,ENSG00000186716,754_s_at
61981,ENSG00000229942,
61982,ENSG00000250402,
61983,ENSG00000186716,1339_s_at
61984,ENSG00000258831,
61985,ENSG00000277271,
61986,ENSG00000055483,
61987,ENSG00000216518,
61988,ENSG00000131018,38113_at
61989,ENSG00000115289,41064_at
61990,ENSG00000104960,40955_at
61991,ENSG00000205361,
61992,ENSG00000259724,
61993,ENSG00000259251,
61994,ENSG00000139496,40018_at
61995,ENSG00000255337,
61996,ENSG00000166501,1217_g_at
61997,ENSG00000166501,1336_s_at
61998,ENSG00000164061,33728_at
61999,ENSG00000213018,39050_at
62000,ENSG00000164061,
62001,ENSG00000161103,737_at
62002,ENSG00000282599,
62003,ENSG00000115970,
62004,ENSG00000161103,35896_at
62005,ENSG00000161103,736_f_at
62006,ENSG00000161103,
62007,ENSG00000131748,
62008,ENSG00000282656,
62009,ENSG00000215313,
62010,ENSG00000269546,
62011,ENSG00000177042,
62012,ENSG00000271336,
62013,ENSG00000280268,
62014,ENSG00000119630,793_at
62015,ENSG00000213676,36000_at
62016,ENSG00000161203,39795_at
62017,ENSG00000277988,
62018,ENSG00000260192,
62019,ENSG00000235071,
62020,ENSG00000143727,36611_at
62021,ENSG00000165731,1745_at
62022,ENSG00000165731,1823_g_at
62023,ENSG00000165731,160028_s_at
62024,ENSG00000166501,160029_at
62025,ENSG00000269776,
62026,ENSG00000165731,
62027,ENSG00000166501,37301_at
62028,ENSG00000263460,
62029,ENSG00000166501,
62030,ENSG00000165731,1822_at
62031,ENSG00000101152,35728_at
62032,ENSG00000161203,
62033,ENSG00000173193,
62034,ENSG00000023909,33163_r_at
62035,ENSG00000267501,
62036,ENSG00000185986,34826_at
62037,ENSG00000277147,
62038,ENSG00000257105,
62039,ENSG00000155918,
62040,ENSG00000254952,
62041,ENSG00000023909,
62042,ENSG00000185986,
62043,ENSG00000119630,
62044,ENSG00000277831,
62045,ENSG00000241124,
62046,ENSG00000176986,38117_at
62047,ENSG00000253974,
62048,ENSG00000215418,
62049,ENSG00000234677,
62050,ENSG00000237898,
62051,ENSG00000185664,38327_at
62052,ENSG00000270362,
62053,ENSG00000123473,32767_at
62054,ENSG00000225884,
62055,ENSG00000218617,
62056,ENSG00000277147,33762_r_at
62057,ENSG00000277147,33761_s_at
62058,ENSG00000254502,
62059,ENSG00000254419,
62060,ENSG00000224978,
62061,ENSG00000235286,
62062,ENSG00000231138,
62063,ENSG00000218274,
62064,ENSG00000255525,
62065,ENSG00000077150,
62066,ENSG00000233524,
62067,ENSG00000230972,
62068,ENSG00000276041,
62069,ENSG00000008952,
62070,ENSG00000271607,
62071,ENSG00000174514,
62072,ENSG00000100906,1461_at
62073,ENSG00000273775,
62074,ENSG00000255404,
62075,ENSG00000214720,
62076,ENSG00000232228,
62077,ENSG00000124232,
62078,ENSG00000261552,
62079,ENSG00000204084,33290_at
62080,ENSG00000077150,535_s_at
62081,ENSG00000237435,
62082,ENSG00000169446,
62083,ENSG00000089157,
62084,ENSG00000117528,37038_at
62085,ENSG00000100906,
62086,ENSG00000112837,
62087,ENSG00000111678,
62088,ENSG00000117528,
62089,ENSG00000176986,
62090,ENSG00000123473,
62091,ENSG00000240038,36680_at
62092,ENSG00000126952,
62093,ENSG00000281742,
62094,ENSG00000279268,
62095,ENSG00000198554,40355_at
62096,ENSG00000154678,32419_at
62097,ENSG00000217930,
62098,ENSG00000101665,1857_at
62099,ENSG00000185664,
62100,ENSG00000080293,32902_at
62101,ENSG00000196248,
62102,ENSG00000080293,
62103,ENSG00000277151,
62104,ENSG00000008226,35918_at
62105,ENSG00000117385,
62106,ENSG00000275598,
62107,ENSG00000240366,
62108,ENSG00000237443,
62109,ENSG00000101665,
62110,ENSG00000228664,
62111,ENSG00000226968,
62112,ENSG00000131484,
62113,ENSG00000255216,
62114,ENSG00000253162,
62115,ENSG00000266918,
62116,ENSG00000272396,
62117,ENSG00000204959,
62118,ENSG00000250541,
62119,ENSG00000223546,
62120,ENSG00000275256,
62121,ENSG00000250869,
62122,ENSG00000277556,
62123,ENSG00000258973,
62124,ENSG00000242176,
62125,ENSG00000240038,
62126,ENSG00000225142,
62127,ENSG00000254954,
62128,ENSG00000224188,
62129,ENSG00000256351,
62130,ENSG00000154678,32418_at
62131,ENSG00000234075,
62132,ENSG00000237331,
62133,ENSG00000276119,
62134,ENSG00000233406,31527_at
62135,ENSG00000178919,36370_at
62136,ENSG00000137672,36365_at
62137,ENSG00000136839,
62138,ENSG00000137672,
62139,ENSG00000204084,
62140,ENSG00000232497,
62141,ENSG00000154678,
62142,ENSG00000271913,
62143,ENSG00000198554,
62144,ENSG00000273423,
62145,ENSG00000261886,
62146,ENSG00000185591,
62147,ENSG00000235248,
62148,ENSG00000273935,
62149,ENSG00000236777,
62150,ENSG00000204519,
62151,ENSG00000156345,39585_at
62152,ENSG00000140526,
62153,ENSG00000130640,39918_at
62154,ENSG00000272848,
62155,ENSG00000274893,
62156,ENSG00000137478,32224_at
62157,ENSG00000279815,
62158,ENSG00000261226,
62159,ENSG00000129219,41394_at
62160,ENSG00000260660,
62161,ENSG00000275265,
62162,ENSG00000006638,336_at
62163,ENSG00000139767,
62164,ENSG00000145916,
62165,ENSG00000273668,
62166,ENSG00000214353,
62167,ENSG00000239767,
62168,ENSG00000234899,
62169,ENSG00000254673,
62170,ENSG00000231047,
62171,ENSG00000126005,
62172,ENSG00000223601,
62173,ENSG00000130640,
62174,ENSG00000223412,
62175,ENSG00000272593,
62176,ENSG00000006638,
62177,ENSG00000228683,
62178,ENSG00000185002,
62179,ENSG00000129219,
62180,ENSG00000224210,
62181,ENSG00000225331,
62182,ENSG00000250488,
62183,ENSG00000084628,
62184,ENSG00000180228,32205_at
62185,ENSG00000207955,
62186,ENSG00000236711,
62187,ENSG00000250116,
62188,ENSG00000260104,
62189,ENSG00000015153,38573_at
62190,ENSG00000015153,817_at
62191,ENSG00000276526,
62192,ENSG00000261118,
62193,ENSG00000230274,
62194,ENSG00000226032,
62195,ENSG00000120519,
62196,ENSG00000137478,
62197,ENSG00000211957,
62198,ENSG00000231747,
62199,ENSG00000276634,
62200,ENSG00000179055,
62201,ENSG00000237410,
62202,ENSG00000237448,
62203,ENSG00000254244,
62204,ENSG00000261205,
62205,ENSG00000228954,
62206,ENSG00000188712,
62207,ENSG00000241451,
62208,ENSG00000235701,
62209,ENSG00000224752,
62210,ENSG00000212694,
62211,ENSG00000214607,
62212,ENSG00000228597,
62213,ENSG00000277795,
62214,ENSG00000248452,
62215,ENSG00000256353,
62216,ENSG00000229052,
62217,ENSG00000185591,1156_at
62218,ENSG00000229826,
62219,ENSG00000180228,
62220,ENSG00000008952,38100_at
62221,ENSG00000008952,950_at
62222,ENSG00000168004,
62223,ENSG00000113327,36762_at
62224,ENSG00000162782,
62225,ENSG00000274818,
62226,ENSG00000015153,
62227,ENSG00000228086,
62228,ENSG00000152034,
62229,ENSG00000230469,
62230,ENSG00000243672,
62231,ENSG00000229998,
62232,ENSG00000256923,
62233,ENSG00000115641,38422_s_at
62234,ENSG00000136490,
62235,ENSG00000116560,36224_g_at
62236,ENSG00000109689,
62237,ENSG00000197061,39969_at
62238,ENSG00000205771,
62239,ENSG00000241520,
62240,ENSG00000230684,
62241,ENSG00000140526,41088_at
62242,ENSG00000167088,37949_at
62243,ENSG00000244151,
62244,ENSG00000275794,
62245,ENSG00000167088,
62246,ENSG00000237606,
62247,ENSG00000136783,
62248,ENSG00000235042,
62249,ENSG00000021826,
62250,ENSG00000179813,
62251,ENSG00000259470,
62252,ENSG00000113327,
62253,ENSG00000204860,
62254,ENSG00000178125,
62255,ENSG00000267085,
62256,ENSG00000177479,39164_at
62257,ENSG00000260107,
62258,ENSG00000229447,
62259,ENSG00000187416,
62260,ENSG00000226498,
62261,ENSG00000227604,
62262,ENSG00000275585,
62263,ENSG00000139549,485_at
62264,ENSG00000280135,
62265,ENSG00000236252,
62266,ENSG00000237604,
62267,ENSG00000257509,
62268,ENSG00000169224,
62269,ENSG00000089847,
62270,ENSG00000262796,
62271,ENSG00000251470,
62272,ENSG00000226067,
62273,ENSG00000188078,
62274,ENSG00000276336,
62275,ENSG00000072818,37411_at
62276,ENSG00000198598,35401_s_at
62277,ENSG00000185155,
62278,ENSG00000120925,
62279,ENSG00000001497,38260_at
62280,ENSG00000077150,40362_at
62281,ENSG00000077150,545_g_at
62282,ENSG00000077150,544_at
62283,ENSG00000198598,
62284,ENSG00000267549,
62285,ENSG00000067704,36647_at
62286,ENSG00000072818,
62287,ENSG00000274192,
62288,ENSG00000280235,
62289,ENSG00000067704,
62290,ENSG00000269281,
62291,ENSG00000282521,
62292,ENSG00000225032,
62293,ENSG00000261446,
62294,ENSG00000236552,35119_at
62295,ENSG00000078795,
62296,ENSG00000228347,
62297,ENSG00000246898,
62298,ENSG00000281416,
62299,ENSG00000272870,
62300,ENSG00000171681,
62301,ENSG00000232124,
62302,ENSG00000242671,
62303,ENSG00000225508,126_s_at
62304,ENSG00000007168,
62305,ENSG00000100288,32033_at
62306,ENSG00000215869,
62307,ENSG00000001497,
62308,ENSG00000282114,
62309,ENSG00000267097,
62310,ENSG00000131018,
62311,ENSG00000106809,
62312,ENSG00000107551,
62313,ENSG00000277675,
62314,ENSG00000275121,
62315,ENSG00000151881,
62316,ENSG00000263081,
62317,ENSG00000243620,
62318,ENSG00000184500,35752_s_at
62319,ENSG00000224552,
62320,ENSG00000239412,
62321,ENSG00000273565,
62322,ENSG00000105793,34103_at
62323,ENSG00000147059,40680_at
62324,ENSG00000250407,
62325,ENSG00000101040,
62326,ENSG00000131386,
62327,ENSG00000154511,
62328,ENSG00000249553,
62329,ENSG00000060688,41370_at
62330,ENSG00000166004,
62331,ENSG00000123342,40055_s_at
62332,ENSG00000115641,
62333,ENSG00000233499,
62334,ENSG00000147059,
62335,ENSG00000147044,31854_at
62336,ENSG00000147044,36414_s_at
62337,ENSG00000184381,41645_at
62338,ENSG00000169800,31601_s_at
62339,ENSG00000169599,
62340,ENSG00000184500,
62341,ENSG00000105967,34470_at
62342,ENSG00000145626,
62343,ENSG00000101951,38322_at
62344,ENSG00000060688,
62345,ENSG00000184381,
62346,ENSG00000230309,
62347,ENSG00000156345,
62348,ENSG00000230215,
62349,ENSG00000101951,
62350,ENSG00000218180,37740_r_at
62351,ENSG00000244286,
62352,ENSG00000105967,
62353,ENSG00000228490,
62354,ENSG00000187969,
62355,ENSG00000255189,
62356,ENSG00000178412,
62357,ENSG00000267593,
62358,ENSG00000198270,
62359,ENSG00000007168,32569_at
62360,ENSG00000250831,
62361,ENSG00000274828,
62362,ENSG00000275800,
62363,ENSG00000211918,
62364,ENSG00000019144,37375_at
62365,ENSG00000224220,
62366,ENSG00000280310,
62367,ENSG00000164924,36760_at
62368,ENSG00000164924,1235_at
62369,ENSG00000164924,34642_at
62370,ENSG00000273931,
62371,ENSG00000229099,
62372,ENSG00000131269,41681_at
62373,ENSG00000204446,
62374,ENSG00000227502,
62375,ENSG00000231041,
62376,ENSG00000255085,
62377,ENSG00000274718,
62378,ENSG00000104808,
62379,ENSG00000100433,
62380,ENSG00000151778,
62381,ENSG00000114738,
62382,ENSG00000267119,
62383,ENSG00000277373,
62384,ENSG00000211451,
62385,ENSG00000205108,
62386,ENSG00000279704,
62387,ENSG00000279023,
62388,ENSG00000221923,
62389,ENSG00000139218,
62390,ENSG00000263786,
62391,ENSG00000248568,
62392,ENSG00000280150,
62393,ENSG00000263271,
62394,ENSG00000146385,
62395,ENSG00000232827,
62396,ENSG00000237524,
62397,ENSG00000147044,
62398,ENSG00000250437,
62399,ENSG00000132326,35008_at
62400,ENSG00000265883,
62401,ENSG00000227432,
62402,ENSG00000279692,
62403,ENSG00000132326,
62404,ENSG00000069974,40669_at
62405,ENSG00000069974,809_at
62406,ENSG00000123342,
62407,ENSG00000248924,
62408,ENSG00000204188,
62409,ENSG00000164056,
62410,ENSG00000241825,
62411,ENSG00000164056,38767_at
62412,ENSG00000131269,
62413,ENSG00000180801,
62414,ENSG00000167118,35308_at
62415,ENSG00000274184,
62416,ENSG00000234405,
62417,ENSG00000271926,
62418,ENSG00000139187,34975_at
62419,ENSG00000069974,
62420,ENSG00000166634,
62421,ENSG00000172476,107_at
62422,ENSG00000172476,33477_at
62423,ENSG00000172476,108_g_at
62424,ENSG00000278253,
62425,ENSG00000265800,
62426,ENSG00000259744,
62427,ENSG00000280497,
62428,ENSG00000234154,
62429,ENSG00000279989,
62430,ENSG00000139187,
62431,ENSG00000167118,
62432,ENSG00000268573,
62433,ENSG00000204936,
62434,ENSG00000265763,
62435,ENSG00000229710,
62436,ENSG00000100060,41522_at
62437,ENSG00000233643,
62438,ENSG00000100060,
62439,ENSG00000214942,
62440,ENSG00000234304,
62441,ENSG00000250825,
62442,ENSG00000129255,
62443,ENSG00000219039,
62444,ENSG00000232090,
62445,ENSG00000168703,
62446,ENSG00000259312,
62447,ENSG00000235275,
62448,ENSG00000206106,
62449,ENSG00000235998,
62450,ENSG00000228439,
62451,ENSG00000164924,
62452,ENSG00000214897,
62453,ENSG00000224535,
62454,ENSG00000281547,
62455,ENSG00000162851,
62456,ENSG00000130826,34829_at
62457,ENSG00000235208,
62458,ENSG00000219368,
62459,ENSG00000226234,
62460,ENSG00000220506,
62461,ENSG00000267567,
62462,ENSG00000130826,
62463,ENSG00000260389,
62464,ENSG00000262784,
62465,ENSG00000218454,
62466,ENSG00000100288,
62467,ENSG00000135925,
62468,ENSG00000281947,
62469,ENSG00000243188,
62470,ENSG00000213335,
62471,ENSG00000226666,
62472,ENSG00000251258,
62473,ENSG00000185359,
62474,ENSG00000112039,
62475,ENSG00000216663,
62476,ENSG00000169891,40663_at
62477,ENSG00000234313,
62478,ENSG00000249373,
62479,ENSG00000105793,
62480,ENSG00000213671,
62481,ENSG00000229971,
62482,ENSG00000261104,
62483,ENSG00000244310,
62484,ENSG00000169891,
62485,ENSG00000164885,1206_at
62486,ENSG00000164885,40549_at
62487,ENSG00000169255,39293_at
62488,ENSG00000244257,
62489,ENSG00000120725,
62490,ENSG00000148840,31821_at
62491,ENSG00000224853,
62492,ENSG00000225208,
62493,ENSG00000148840,
62494,ENSG00000135119,
62495,ENSG00000164885,
62496,ENSG00000158042,
62497,ENSG00000116560,36223_at
62498,ENSG00000172752,
62499,ENSG00000114738,1991_s_at
62500,ENSG00000114738,39237_at
62501,ENSG00000114738,1637_at
62502,ENSG00000258732,
62503,ENSG00000124102,41469_at
62504,ENSG00000109062,32174_at
62505,ENSG00000240980,
62506,ENSG00000087302,
62507,ENSG00000162415,
62508,ENSG00000226549,
62509,ENSG00000118418,37348_s_at
62510,ENSG00000227532,
62511,ENSG00000072182,
62512,ENSG00000147133,37491_at
62513,ENSG00000147133,112_g_at
62514,ENSG00000232613,
62515,ENSG00000180376,
62516,ENSG00000262959,
62517,ENSG00000169255,
62518,ENSG00000096060,34721_at
62519,ENSG00000263322,
62520,ENSG00000259756,
62521,ENSG00000251027,
62522,ENSG00000277837,
62523,ENSG00000223958,
62524,ENSG00000135119,40924_at
62525,ENSG00000163354,
62526,ENSG00000134538,35570_at
62527,ENSG00000172457,
62528,ENSG00000281093,
62529,ENSG00000134028,34974_at
62530,ENSG00000147133,
62531,ENSG00000280708,
62532,ENSG00000248799,
62533,ENSG00000164105,
62534,ENSG00000172239,38978_at
62535,ENSG00000223970,
62536,ENSG00000229972,
62537,ENSG00000266973,
62538,ENSG00000255046,
62539,ENSG00000033030,
62540,ENSG00000172239,
62541,ENSG00000237300,
62542,ENSG00000145495,
62543,ENSG00000139218,35258_f_at
62544,ENSG00000139218,35259_s_at
62545,ENSG00000156521,
62546,ENSG00000164105,40992_s_at
62547,ENSG00000164105,40993_r_at
62548,ENSG00000278126,
62549,ENSG00000170959,
62550,ENSG00000179571,
